,essay_id,pred,demographic_value,demographic_variable
5768,AAAXMP138200001510302810_OR,1.0,Not economically disadvantaged,economically_disadvantaged
5769,AAAXMP138200001511412144_OR,1.0,Not economically disadvantaged,economically_disadvantaged
5770,AAAXMP138200001511492850_OR,1.0,White,race_ethnicity
5771,AAAXMP138200001512592125_OR,1.0,Not economically disadvantaged,economically_disadvantaged
5772,AAAXMP138200001512852125_OR,1.0,Identified as having disability,student_disability_status
5773,AAAXMP138200001513772144_OR,1.0,11,grade_level
5774,AAAXMP138200001513832144_OR,1.0,Not economically disadvantaged,economically_disadvantaged
5775,AAAXMP138200001514122144_OR,1.0,M,gender
5776,AAAXMP138200001514312125_OR,1.0,M,gender
5777,AAAXMP138200001514462850_OR,1.0,8,grade_level
5778,AAAXMP138200001514572850_OR,1.0,No,ell_status
5779,AAAXMP138200001514992144_OR,1.0,White,race_ethnicity
5780,AAAXMP138200001515252850_OR,1.0,F,gender
5781,AAAXMP138200001515312125_OR,1.0,11,grade_level
5782,AAAXMP138200001515682850_OR,1.0,No,ell_status
5783,AAAXMP138200001515792125_OR,1.0,M,gender
5784,AAAXMP138200001516832810_OR,1.0,8,grade_level
5785,AAAXMP138200001517252144_OR,1.0,No,ell_status
5786,AAAXMP138200001517382810_OR,1.0,F,gender
5787,AAAXMP138200001517432125_OR,1.0,Asian/Pacific Islander,race_ethnicity
5788,AAAXMP138200001518352125_OR_cleaned,1.0,White,race_ethnicity
5789,AAAXMP138200001518362144_OR,1.0,No,ell_status
5790,AAAXMP138200001518442125_OR,1.0,No,ell_status
5791,AAAXMP138200001518532810_OR,1.0,8,grade_level
5792,AAAXMP138200001518922850_OR,1.0,8,grade_level
5793,AAAXMP138200001519412125_OR,1.0,Not economically disadvantaged,economically_disadvantaged
5794,AAAXMP138200001519482144_OR,1.0,11,grade_level
5795,AAAXMP138200001519662125_OR,1.0,Economically disadvantaged,economically_disadvantaged
5796,AAAXMP138200001519802125_OR,1.0,Not identified as having disability,student_disability_status
5797,AAAXMP138200001519932125_OR,1.0,No,ell_status
5798,AAAXMP138200001519942125_OR,1.0,F,gender
5799,AAAXMP138200001520182144_OR,1.0,No,ell_status
5800,AAAXMP138200001520202125_OR,1.0,No,ell_status
5801,AAAXMP138200001521462125_OR,1.0,No,ell_status
5802,AAAXMP138200001521912144_OR,1.0,11,grade_level
5803,AAAXMP138200001522142810_OR,1.0,Economically disadvantaged,economically_disadvantaged
5804,AAAXMP138200001522282144_OR,1.0,No,ell_status
5805,AAAXMP138200001522552125_OR,1.0,Hispanic/Latino,race_ethnicity
5806,AAAXMP138200001524122125_OR,1.0,Not identified as having disability,student_disability_status
5807,AAAXMP138200001524142810_OR,1.0,M,gender
5808,AAAXMP138200001524732810_OR,1.0,8,grade_level
5809,AAAXMP138200001524922144_OR,1.0,Not identified as having disability,student_disability_status
5810,AAAXMP138200001525242144_OR,1.0,Not identified as having disability,student_disability_status
5811,AAAXMP138200001525592125_OR,1.0,M,gender
5812,AAAXMP138200001527302144_OR,1.0,No,ell_status
5813,AAAXMP138200001527622144_OR,1.0,Not identified as having disability,student_disability_status
5814,AAAXMP138200001528692125_OR,1.0,F,gender
5815,AAAXMP138200001528762125_OR,1.0,Yes,ell_status
5816,AAAXMP138200001532502144_OR,1.0,F,gender
5817,AAAXMP138200001532572125_OR,1.0,Not economically disadvantaged,economically_disadvantaged
5818,AAAXMP138200001532612125_OR,1.0,M,gender
5819,AAAXMP138200001533322125_OR,1.0,F,gender
5820,AAAXMP138200001533502125_OR,1.0,F,gender
5821,AAAXMP138200001533782125_OR,1.0,F,gender
5822,AAAXMP138200001534902125_OR,1.0,Hispanic/Latino,race_ethnicity
5823,AAAXMP138200001535332144_OR,1.0,No,ell_status
5824,AAAXMP138200001535432125_OR,1.0,No,ell_status
5825,AAAXMP138200001536752125_OR,1.0,M,gender
5826,AAAXMP138200001536862850_OR,1.0,F,gender
5827,AAAXMP138200001537132125_OR,1.0,11,grade_level
5828,AAAXMP138200001537242125_OR,1.0,No,ell_status
5829,AAAXMP138200001537282810_OR,1.0,Not economically disadvantaged,economically_disadvantaged
5830,AAAXMP138200001538062144_OR,1.0,White,race_ethnicity
5831,AAAXMP138200001538482125_OR,1.0,Hispanic/Latino,race_ethnicity
5832,AAAXMP138200001538562144_OR,1.0,F,gender
5833,AAAXMP138200001538992850_OR,1.0,No,ell_status
5834,AAAXMP138200001539402144_OR,1.0,Asian/Pacific Islander,race_ethnicity
5835,AAAXMP138200001539482144_OR,1.0,Not identified as having disability,student_disability_status
5836,AAAXMP138200001539712144_OR,1.0,Not economically disadvantaged,economically_disadvantaged
5837,AAAXMP138200001539772125_OR,1.0,Not identified as having disability,student_disability_status
5838,AAAXMP138200001540432144_OR,1.0,No,ell_status
5839,AAAXMP138200001540692144_OR,1.0,No,ell_status
5840,AAAXMP138200001541222125_OR,1.0,Not economically disadvantaged,economically_disadvantaged
5841,AAAXMP138200001541642125_OR,1.0,F,gender
5842,AAAXMP138200001542002144_OR,1.0,Not economically disadvantaged,economically_disadvantaged
5843,AAAXMP138200001542212125_OR,1.0,11,grade_level
5844,AAAXMP138200001542532125_OR,1.0,11,grade_level
5845,AAAXMP138200001542582125_OR,1.0,White,race_ethnicity
5846,AAAXMP138200001543152144_OR,1.0,No,ell_status
5847,AAAXMP138200001543192125_OR,1.0,Economically disadvantaged,economically_disadvantaged
5848,AAAXMP138200001543492125_OR,1.0,Black/African American,race_ethnicity
5849,AAAXMP138200001544202144_OR,1.0,Economically disadvantaged,economically_disadvantaged
5850,AAAXMP138200001544222144_OR,1.0,No,ell_status
5851,AAAXMP138200001544352125_OR,1.0,White,race_ethnicity
5852,AAAXMP138200001544582125_OR,1.0,Not economically disadvantaged,economically_disadvantaged
5853,AAAXMP138200001544922144_OR,1.0,F,gender
5854,AAAXMP138200001545612125_OR,1.0,Not identified as having disability,student_disability_status
5855,AAAXMP138200001547682144_OR,1.0,No,ell_status
5856,AAAXMP138200001548902125_OR,1.0,F,gender
5857,AAAXMP138200001549072144_OR,1.0,White,race_ethnicity
5858,AAAXMP138200001549462125_OR,1.0,M,gender
5859,AAAXMP138200001549532144_OR,1.0,No,ell_status
5860,AAAXMP138200001550292125_OR,1.0,11,grade_level
5861,AAAXMP138200001550782850_OR,1.0,F,gender
5862,AAAXMP138200001552092125_OR,1.0,M,gender
5863,AAAXMP138200001553142144_OR,1.0,11,grade_level
5864,AAAXMP138200001554192125_OR,1.0,Identified as having disability,student_disability_status
5865,AAAXMP138200001554662125_OR,1.0,M,gender
5866,AAAXMP138200001554792125_OR,1.0,11,grade_level
5867,AAAXMP138200001555532125_OR,1.0,Hispanic/Latino,race_ethnicity
5868,AAAXMP138200001555592125_OR,1.0,White,race_ethnicity
5869,AAAXMP138200001556412125_OR,1.0,M,gender
5870,AAAXMP138200001556862125_OR,1.0,No,ell_status
5871,AAAXMP138200001557232125_OR,1.0,M,gender
5872,AAAXMP138200001558172144_OR,1.0,Identified as having disability,student_disability_status
5873,AAAXMP138200001558752144_OR,1.0,F,gender
5874,AAAXMP138200001558822144_OR,1.0,M,gender
5875,AAAXMP138200001559342125_OR,1.0,No,ell_status
5876,AAAXMP138200001560052125_OR,1.0,11,grade_level
5877,AAAXMP138200001560242144_OR,1.0,Hispanic/Latino,race_ethnicity
5878,AAAXMP138200001561182125_OR,1.0,F,gender
5879,AAAXMP138200001562252125_OR,1.0,White,race_ethnicity
5880,AAAXMP138200001562412144_OR,1.0,Not economically disadvantaged,economically_disadvantaged
5881,AAAXMP138200001562992810_OR,1.0,No,ell_status
5882,AAAXMP138200001563772125_OR,1.0,No,ell_status
5883,AAAXMP138200001564442850_OR,1.0,F,gender
5884,AAAXMP138200001564992810_OR,1.0,Not identified as having disability,student_disability_status
5885,AAAXMP138200001565302125_OR,1.0,Not identified as having disability,student_disability_status
5886,AAAXMP138200001565342125_OR,1.0,F,gender
5887,AAAXMP138200001567662144_OR,1.0,11,grade_level
5888,AAAXMP138200001568332125_OR,1.0,Not identified as having disability,student_disability_status
5889,AAAXMP138200001571702850_OR,1.0,Not economically disadvantaged,economically_disadvantaged
5890,AAAXMP138200001572802810_OR,1.0,White,race_ethnicity
5891,AAAXMP138200001572872810_OR,1.0,M,gender
5892,AAAXMP138200001573342810_OR,1.0,M,gender
5893,AAAXMP138200001574062810_OR,1.0,Not identified as having disability,student_disability_status
5894,AAAXMP138200001574892125_OR,1.0,Not identified as having disability,student_disability_status
5895,AAAXMP138200001575312810_OR,1.0,8,grade_level
5896,AAAXMP138200001575342850_OR,1.0,Not identified as having disability,student_disability_status
5897,AAAXMP138200001575542850_OR,1.0,M,gender
5898,AAAXMP138200001575862144_OR,1.0,Hispanic/Latino,race_ethnicity
5899,AAAXMP138200001576652810_OR,1.0,No,ell_status
5900,AAAXMP138200001576782810_OR,1.0,M,gender
5901,AAAXMP138200001577132144_OR,1.0,White,race_ethnicity
5902,AAAXMP138200001578472125_OR,1.0,11,grade_level
5903,AAAXMP138200001578712125_OR,1.0,Not economically disadvantaged,economically_disadvantaged
5904,AAAXMP138200001579072810_OR,1.0,Two or more races/Other,race_ethnicity
5905,AAAXMP138200001579852810_OR,1.0,Not identified as having disability,student_disability_status
5906,AAAXMP138200001579892810_OR,1.0,M,gender
5907,AAAXMP138200001579982810_OR,1.0,Yes,ell_status
5908,AAAXMP138200001580052810_OR,1.0,8,grade_level
5909,AAAXMP138200001580092810_OR,1.0,Not economically disadvantaged,economically_disadvantaged
5910,AAAXMP138200001580592144_OR,1.0,No,ell_status
5911,AAAXMP138200001580622810_OR,1.0,No,ell_status
5912,AAAXMP138200001581582850_OR,1.0,Asian/Pacific Islander,race_ethnicity
5913,AAAXMP138200001583002810_OR,1.0,M,gender
5914,AAAXMP138200001584282810_OR,1.0,No,ell_status
5915,AAAXMP138200001584332810_OR,1.0,M,gender
5916,AAAXMP138200001584802850_OR,1.0,No,ell_status
5917,AAAXMP138200001585122810_OR,1.0,Not economically disadvantaged,economically_disadvantaged
5918,AAAXMP138200001586142125_OR,1.0,11,grade_level
5919,AAAXMP138200001586722810_OR,1.0,F,gender
5920,AAAXMP138200001587062810_OR,1.0,No,ell_status
5921,AAAXMP138200001587322810_OR,1.0,Hispanic/Latino,race_ethnicity
5922,AAAXMP138200001587602125_OR,1.0,F,gender
5923,AAAXMP138200001588732810_OR,1.0,F,gender
5924,AAAXMP138200001588812810_OR,1.0,White,race_ethnicity
5925,AAAXMP138200001589112810_OR,1.0,No,ell_status
5926,AAAXMP138200001591182850_OR,1.0,Hispanic/Latino,race_ethnicity
5927,AAAXMP138200001592712850_OR,1.0,White,race_ethnicity
5928,AAAXMP138200001594042810_OR,1.0,No,ell_status
5929,AAAXMP138200001594082125_OR,1.0,White,race_ethnicity
5930,AAAXMP138200001594112810_OR,1.0,M,gender
5931,AAAXMP138200001595162144_OR,1.0,Two or more races/Other,race_ethnicity
5932,AAAXMP138200001596182125_OR,1.0,Not economically disadvantaged,economically_disadvantaged
5933,AAAXMP138200001596202144_OR,1.0,White,race_ethnicity
5934,AAAXMP138200001596962850_OR,1.0,Hispanic/Latino,race_ethnicity
5935,AAAXMP138200001597172810_OR,1.0,Economically disadvantaged,economically_disadvantaged
5936,AAAXMP138200001597182810_OR,1.0,Not identified as having disability,student_disability_status
5937,AAAXMP138200001597192810_OR,1.0,No,ell_status
5938,AAAXMP138200001597252810_OR,1.0,No,ell_status
5939,AAAXMP138200001597272144_OR,1.0,Not identified as having disability,student_disability_status
5940,AAAXMP138200001597402144_OR,1.0,White,race_ethnicity
5941,AAAXMP138200001598432125_OR,1.0,Not economically disadvantaged,economically_disadvantaged
5942,AAAXMP138200001598452810_OR,1.0,Not economically disadvantaged,economically_disadvantaged
5943,AAAXMP138200001598912810_OR,1.0,F,gender
5944,AAAXMP138200001599962850_OR,1.0,8,grade_level
5945,AAAXMP138200001600072125_OR,1.0,Identified as having disability,student_disability_status
5946,AAAXMP138200001600592850_OR,1.0,No,ell_status
5947,AAAXMP138200001601132144_OR,1.0,No,ell_status
5948,AAAXMP138200001601572810_OR,1.0,No,ell_status
5949,AAAXMP138200001601582810_OR,1.0,8,grade_level
5950,AAAXMP138200001601592810_OR,1.0,Not identified as having disability,student_disability_status
5951,AAAXMP138200001602112125_OR,1.0,Not identified as having disability,student_disability_status
5952,AAAXMP138200001602382810_OR,1.0,F,gender
5953,AAAXMP138200001602392810_OR,1.0,No,ell_status
5954,AAAXMP138200001603252850_OR,1.0,M,gender
5955,AAAXMP138200001604562144_OR,1.0,F,gender
5956,AAAXMP138200001604702850_OR,1.0,8,grade_level
5957,AAAXMP138200001604932144_OR,1.0,Economically disadvantaged,economically_disadvantaged
5958,AAAXMP138200001604942125_OR,1.0,Not identified as having disability,student_disability_status
5959,AAAXMP138200001605262810_OR,1.0,8,grade_level
5960,AAAXMP138200001606002810_OR,1.0,Identified as having disability,student_disability_status
5961,AAAXMP138200001606092144_OR,1.0,M,gender
5962,AAAXMP138200001606192810_OR,1.0,Not identified as having disability,student_disability_status
5963,AAAXMP138200001606212810_OR,1.0,No,ell_status
5964,AAAXMP138200001606232810_OR,1.0,Not identified as having disability,student_disability_status
5965,AAAXMP138200001606262850_OR,1.0,Not identified as having disability,student_disability_status
5966,AAAXMP138200001607072125_OR,1.0,M,gender
5967,AAAXMP138200001607342125_OR,1.0,Not identified as having disability,student_disability_status
5968,AAAXMP138200001607362125_OR,1.0,Identified as having disability,student_disability_status
5969,AAAXMP138200001607692810_OR,1.0,No,ell_status
5970,AAAXMP138200001607762144_OR,1.0,No,ell_status
5971,AAAXMP138200001608702810_OR,1.0,F,gender
5972,AAAXMP138200001608872810_OR,1.0,F,gender
5973,AAAXMP138200001609392810_OR,1.0,M,gender
5974,AAAXMP138200001610052125_OR,1.0,11,grade_level
5975,AAAXMP138200001610062125_OR,1.0,No,ell_status
5976,AAAXMP138200001610142810_OR,1.0,8,grade_level
5977,AAAXMP138200001610172850_OR,1.0,M,gender
5978,AAAXMP138200001610452144_OR,1.0,F,gender
5979,AAAXMP138200001610472125_OR,1.0,No,ell_status
5980,AAAXMP138200001610552125_OR,1.0,No,ell_status
5981,AAAXMP138200001610572125_OR,1.0,No,ell_status
5982,AAAXMP138200001611202810_OR,1.0,No,ell_status
5983,AAAXMP138200001611392810_OR,1.0,Not identified as having disability,student_disability_status
5984,AAAXMP138200001612002125_OR,1.0,White,race_ethnicity
5985,AAAXMP138200001612282125_OR,1.0,11,grade_level
5986,AAAXMP138200001612762144_OR,1.0,Not identified as having disability,student_disability_status
5987,AAAXMP138200001612922850_OR,1.0,Not economically disadvantaged,economically_disadvantaged
5988,AAAXMP138200001612932850_OR,1.0,8,grade_level
5989,AAAXMP138200001612942810_OR,1.0,White,race_ethnicity
5990,AAAXMP138200001613172144_OR,1.0,Black/African American,race_ethnicity
5991,AAAXMP138200001613332144_OR,1.0,Economically disadvantaged,economically_disadvantaged
5992,AAAXMP138200001613382144_OR,1.0,Not economically disadvantaged,economically_disadvantaged
5993,AAAXMP138200001613392810_OR,1.0,White,race_ethnicity
5994,AAAXMP138200001613672125_OR,1.0,Not economically disadvantaged,economically_disadvantaged
5995,AAAXMP138200001614202125_OR,1.0,Not identified as having disability,student_disability_status
5996,AAAXMP138200001614542810_OR,1.0,No,ell_status
5997,AAAXMP138200001615102144_OR,1.0,White,race_ethnicity
5998,AAAXMP138200001615162810_OR,1.0,Not economically disadvantaged,economically_disadvantaged
5999,AAAXMP138200001615872125_OR,1.0,White,race_ethnicity
6000,AAAXMP138200001616072810_OR,1.0,Economically disadvantaged,economically_disadvantaged
6001,AAAXMP138200001617272810_OR,1.0,M,gender
6002,AAAXMP138200001617282810_OR,1.0,Not economically disadvantaged,economically_disadvantaged
6003,AAAXMP138200001617352810_OR,1.0,Not identified as having disability,student_disability_status
6004,AAAXMP138200001617532144_OR,1.0,Black/African American,race_ethnicity
6005,AAAXMP138200001617742144_OR,1.0,11,grade_level
6006,AAAXMP138200001617772810_OR,1.0,White,race_ethnicity
6007,AAAXMP138200001618542125_OR,1.0,No,ell_status
6008,AAAXMP138200001618592144_OR,1.0,Not economically disadvantaged,economically_disadvantaged
6009,AAAXMP138200001618772810_OR,1.0,White,race_ethnicity
6010,AAAXMP138200001618802810_OR,1.0,Economically disadvantaged,economically_disadvantaged
6011,AAAXMP138200001618882850_OR,1.0,M,gender
6012,AAAXMP138200001618982125_OR,1.0,Economically disadvantaged,economically_disadvantaged
6013,AAAXMP138200001619112810_OR,1.0,F,gender
6014,AAAXMP138200001619172810_OR,1.0,No,ell_status
6015,AAAXMP138200001619232144_OR,1.0,Identified as having disability,student_disability_status
6016,AAAXMP138200001619632850_OR,1.0,Hispanic/Latino,race_ethnicity
6017,AAAXMP138200001621812125_OR,1.0,Not economically disadvantaged,economically_disadvantaged
6018,AAAXMP138200001621882144_OR,1.0,11,grade_level
6019,AAAXMP138200001622342144_OR,1.0,F,gender
6020,AAAXMP138200001623422850_OR,1.0,Not identified as having disability,student_disability_status
6021,AAAXMP138200001623662144_OR,1.0,11,grade_level
6022,AAAXMP138200001623922125_OR,1.0,No,ell_status
6023,AAAXMP138200001624152125_OR,1.0,F,gender
6024,AAAXMP138200001624772850_OR,1.0,Asian/Pacific Islander,race_ethnicity
6025,AAAXMP138200001624782810_OR,1.0,F,gender
6026,AAAXMP138200001624792810_OR,1.0,8,grade_level
6027,AAAXMP138200001624872850_OR,1.0,Not economically disadvantaged,economically_disadvantaged
6028,AAAXMP138200001625402125_OR,1.0,No,ell_status
6029,AAAXMP138200001626382125_OR,1.0,No,ell_status
6030,AAAXMP138200001626412810_OR,1.0,M,gender
6031,AAAXMP138200001626532125_OR,1.0,White,race_ethnicity
6032,AAAXMP138200001626572810_OR,1.0,Hispanic/Latino,race_ethnicity
6033,AAAXMP138200001626582850_OR,1.0,Not identified as having disability,student_disability_status
6034,AAAXMP138200001626672125_OR,1.0,11,grade_level
6035,AAAXMP138200001628442810_OR,1.0,F,gender
6036,AAAXMP138200001628962125_OR,1.0,Two or more races/Other,race_ethnicity
6037,AAAXMP138200001628972125_OR,1.0,White,race_ethnicity
6038,AAAXMP138200001628982125_OR,1.0,Two or more races/Other,race_ethnicity
6039,AAAXMP138200001629782810_OR,1.0,Yes,ell_status
6040,AAAXMP138200001630322810_OR,1.0,8,grade_level
6041,AAAXMP138200001630672144_OR,1.0,M,gender
6042,AAAXMP138200001632172144_OR,1.0,11,grade_level
6043,AAAXMP138200001632942125_OR,1.0,No,ell_status
6044,AAAXMP138200001633172144_OR,1.0,Not identified as having disability,student_disability_status
6045,AAAXMP138200001633332810_OR,1.0,Not identified as having disability,student_disability_status
6046,AAAXMP138200001633402810_OR,1.0,Not economically disadvantaged,economically_disadvantaged
6047,AAAXMP138200001633412810_OR,1.0,F,gender
6048,AAAXMP138200001633422810_OR,1.0,Not identified as having disability,student_disability_status
6049,AAAXMP138200001634832125_OR,1.0,White,race_ethnicity
6050,AAAXMP138200001634892125_OR,1.0,Economically disadvantaged,economically_disadvantaged
6051,AAAXMP138200001635012810_OR,1.0,Not economically disadvantaged,economically_disadvantaged
6052,AAAXMP138200001635102810_OR,1.0,White,race_ethnicity
6053,AAAXMP138200001635752125_OR,1.0,Hispanic/Latino,race_ethnicity
6054,AAAXMP138200001636552125_OR,1.0,Economically disadvantaged,economically_disadvantaged
6055,AAAXMP138200001636822144_OR,1.0,No,ell_status
6056,AAAXMP138200001637322850_OR,1.0,Not identified as having disability,student_disability_status
6057,AAAXMP138200001637522144_OR,1.0,White,race_ethnicity
6058,AAAXMP138200001637802144_OR,1.0,Not identified as having disability,student_disability_status
6059,AAAXMP138200001638732144_OR,1.0,No,ell_status
6060,AAAXMP138200001639002850_OR,1.0,8,grade_level
6061,AAAXMP138200001639032810_OR,1.0,F,gender
6062,AAAXMP138200001639042810_OR,1.0,No,ell_status
6063,AAAXMP138200001639122144_OR,1.0,Asian/Pacific Islander,race_ethnicity
6064,AAAXMP138200001639272125_OR,1.0,11,grade_level
6065,AAAXMP138200001639672810_OR,1.0,Not economically disadvantaged,economically_disadvantaged
6066,AAAXMP138200001639942144_OR,1.0,F,gender
6067,AAAXMP138200001640082125_OR,1.0,Black/African American,race_ethnicity
6068,AAAXMP138200001640262125_OR,1.0,M,gender
6069,AAAXMP138200001640542125_OR,1.0,M,gender
6070,AAAXMP138200001641892144_OR,1.0,Not economically disadvantaged,economically_disadvantaged
6071,AAAXMP138200001642152144_OR,1.0,F,gender
6072,AAAXMP138200001642272850_OR,1.0,Not economically disadvantaged,economically_disadvantaged
6073,AAAXMP138200001642312810_OR,1.0,No,ell_status
6074,AAAXMP138200001642462810_OR,1.0,Yes,ell_status
6075,AAAXMP138200001642602144_OR,1.0,No,ell_status
6076,AAAXMP138200001643332850_OR,1.0,Not identified as having disability,student_disability_status
6077,AAAXMP138200001643612125_OR,1.0,Not economically disadvantaged,economically_disadvantaged
6078,AAAXMP138200001644882125_OR,1.0,Not identified as having disability,student_disability_status
6079,AAAXMP138200001646372810_OR,1.0,8,grade_level
6080,AAAXMP138200001647842850_OR,1.0,M,gender
6081,AAAXMP138200001648902125_OR,1.0,Yes,ell_status
6082,AAAXMP138200001649122144_OR,1.0,Not identified as having disability,student_disability_status
6083,AAAXMP138200001649752810_OR,1.0,Not identified as having disability,student_disability_status
6084,AAAXMP138200001649762810_OR,1.0,F,gender
6085,AAAXMP138200001651542125_OR,1.0,11,grade_level
6086,AAAXMP138200001652982810_OR,1.0,Not identified as having disability,student_disability_status
6087,AAAXMP138200001653022125_OR,1.0,Not economically disadvantaged,economically_disadvantaged
6088,AAAXMP138200001653222125_OR,1.0,Not economically disadvantaged,economically_disadvantaged
6089,AAAXMP138200001654252125_OR,1.0,Economically disadvantaged,economically_disadvantaged
6090,AAAXMP138200001655102850_OR,1.0,8,grade_level
6091,AAAXMP138200001655152810_OR,1.0,No,ell_status
6092,AAAXMP138200001655292850_OR,1.0,No,ell_status
6093,AAAXMP138200001655412125_OR,1.0,No,ell_status
6094,AAAXMP138200001656392125_OR,1.0,Yes,ell_status
6095,AAAXMP138200001657602144_OR,1.0,11,grade_level
6096,AAAXMP138200001657852125_OR,1.0,M,gender
6097,AAAXMP138200001658052850_OR,1.0,M,gender
6098,AAAXMP138200001658632125_OR,1.0,Not identified as having disability,student_disability_status
6099,AAAXMP138200001659172125_OR,1.0,No,ell_status
6100,AAAXMP138200001659202810_OR,1.0,Not economically disadvantaged,economically_disadvantaged
6101,AAAXMP138200001659232810_OR,1.0,No,ell_status
6102,AAAXMP138200001659682125_OR,1.0,M,gender
6103,AAAXMP138200001659882125_OR,1.0,11,grade_level
6104,AAAXMP138200001660212144_OR,1.0,11,grade_level
6105,AAAXMP138200001660232125_OR,1.0,11,grade_level
6106,AAAXMP138200001660242144_OR,1.0,11,grade_level
6107,AAAXMP138200001661092144_OR,1.0,11,grade_level
6108,AAAXMP138200001661792144_OR,1.0,F,gender
6109,AAAXMP138200001662102144_OR,1.0,11,grade_level
6110,AAAXMP138200001662132144_OR,1.0,White,race_ethnicity
6111,AAAXMP138200001662782810_OR,1.0,No,ell_status
6112,AAAXMP138200001662822850_OR,1.0,Not economically disadvantaged,economically_disadvantaged
6113,AAAXMP138200001663252850_OR,1.0,Economically disadvantaged,economically_disadvantaged
6114,AAAXMP138200001663322810_OR,1.0,8,grade_level
6115,AAAXMP138200001663662125_OR,1.0,11,grade_level
6116,AAAXMP138200001663682144_OR,1.0,F,gender
6117,AAAXMP138200001664122144_OR,1.0,Not identified as having disability,student_disability_status
6118,AAAXMP138200001664182810_OR,1.0,Not identified as having disability,student_disability_status
6119,AAAXMP138200001664202850_OR,1.0,M,gender
6120,AAAXMP138200001665012125_OR,1.0,No,ell_status
6121,AAAXMP138200001665892125_OR,1.0,M,gender
6122,AAAXMP138200001667522144_OR,1.0,Not identified as having disability,student_disability_status
6123,AAAXMP138200001667532144_OR,1.0,M,gender
6124,AAAXMP138200001667682125_OR,1.0,Not economically disadvantaged,economically_disadvantaged
6125,AAAXMP138200001667692125_OR,1.0,No,ell_status
6126,AAAXMP138200001667932850_OR,1.0,Not identified as having disability,student_disability_status
6127,AAAXMP138200001668742125_OR,1.0,No,ell_status
6128,AAAXMP138200001669612125_OR,1.0,No,ell_status
6129,AAAXMP138200001669632125_OR,1.0,M,gender
6130,AAAXMP138200001670082810_OR,1.0,White,race_ethnicity
6131,AAAXMP138200001670422850_OR,1.0,Black/African American,race_ethnicity
6132,AAAXMP138200001671972810_OR,1.0,No,ell_status
6133,AAAXMP138200001673362810_OR,1.0,No,ell_status
6134,AAAXMP138200001673972850_OR,1.0,No,ell_status
6135,AAAXMP138200001674782144_OR,1.0,M,gender
6136,AAAXMP138200001674922144_OR,1.0,11,grade_level
6137,AAAXMP138200001674932125_OR,1.0,No,ell_status
6138,AAAXMP138200001674962125_OR,1.0,White,race_ethnicity
6139,AAAXMP138200001676822144_OR,1.0,Not identified as having disability,student_disability_status
6140,AAAXMP138200001677452144_OR,1.0,F,gender
6141,AAAXMP138200001677722125_OR,1.0,No,ell_status
6142,AAAXMP138200001677822810_OR,1.0,F,gender
6143,AAAXMP138200001677972850_OR,1.0,Not economically disadvantaged,economically_disadvantaged
6144,AAAXMP138200001679212144_OR,1.0,M,gender
6145,AAAXMP138200001679252125_OR,1.0,M,gender
6146,AAAXMP138200001679752810_OR,1.0,White,race_ethnicity
6147,AAAXMP138200001679762850_OR,1.0,8,grade_level
6148,AAAXMP138200001679782125_OR,1.0,11,grade_level
6149,AAAXMP138200001679952810_OR,1.0,Two or more races/Other,race_ethnicity
6150,AAAXMP138200001680012125_OR,1.0,11,grade_level
6151,AAAXMP138200001680402810_OR,1.0,No,ell_status
6152,AAAXMP138200001680762144_OR,1.0,White,race_ethnicity
6153,AAAXMP138200001681152125_OR,1.0,Identified as having disability,student_disability_status
6154,AAAXMP138200001681872850_OR,1.0,Not economically disadvantaged,economically_disadvantaged
6155,AAAXMP138200001681892810_OR,1.0,F,gender
6156,AAAXMP138200001682072810_OR,1.0,Economically disadvantaged,economically_disadvantaged
6157,AAAXMP138200001682682125_OR,1.0,Not identified as having disability,student_disability_status
6158,AAAXMP138200001684042125_OR,1.0,F,gender
6159,AAAXMP138200001684882144_OR,1.0,No,ell_status
6160,AAAXMP138200001685752125_OR,1.0,No,ell_status
6161,AAAXMP138200001685762144_OR,1.0,Not identified as having disability,student_disability_status
6162,AAAXMP138200001686922144_OR,1.0,Economically disadvantaged,economically_disadvantaged
6163,AAAXMP138200001686932125_OR,1.0,No,ell_status
6164,AAAXMP138200001687512144_OR,1.0,M,gender
6165,AAAXMP138200001688162125_OR,1.0,Not identified as having disability,student_disability_status
6166,AAAXMP138200001688352125_OR,1.0,White,race_ethnicity
6167,AAAXMP138200001688452125_OR,1.0,No,ell_status
6168,AAAXMP138200001689472144_OR,1.0,No,ell_status
6169,AAAXMP138200001689792144_OR,1.0,F,gender
6170,AAAXMP138200001690002810_OR,1.0,Not identified as having disability,student_disability_status
6171,AAAXMP138200001690332850_OR,1.0,8,grade_level
6172,AAAXMP138200001690422810_OR,1.0,Not identified as having disability,student_disability_status
6173,AAAXMP138200001690432810_OR,1.0,No,ell_status
6174,AAAXMP138200001690642144_OR,1.0,Economically disadvantaged,economically_disadvantaged
6175,AAAXMP138200001691232125_OR,1.0,F,gender
6176,AAAXMP138200001691372144_OR,1.0,White,race_ethnicity
6177,AAAXMP138200001691552144_OR,1.0,Not identified as having disability,student_disability_status
6178,AAAXMP138200001691662850_OR,1.0,Economically disadvantaged,economically_disadvantaged
6179,AAAXMP138200001691842144_OR,1.0,Not identified as having disability,student_disability_status
6180,AAAXMP138200001692242810_OR,1.0,Asian/Pacific Islander,race_ethnicity
